id;nombre;nombreGenerico;fraccion;unidadFraccion;vence;control;antibiotico;pos;facturable;stockMinimo;stockMaximo;maxOrdenar;estabilidad;invFarmacia;invAlmacen;enfermeria;terapia;nutricion;cantidad;cums;regSanitario;altoCosto;vrCompra;vrUltimaCompra;codigoAtc;infusion;tipoAdministracion;regulado;vaorRegulado;observaciones;sispro;oncologico;ortesis;epiHigiene;controlStock;AnatoPos;magistralControl;genericoPos;fechaRegistro;estadoReg;concentracion_id;concepto_id;grupo_id;subGrupo_id;tipoSuministro_id;unidadMedida_id;viaAdministracion_id;principioActivo_id;descripcionComercial;fechaExpedicion;fechaVencimiento;registroSanitario;ripsCums_id;ripsDci_id;ripsFormaFarmaceutica_id;ripsTipoMedicamento_id;ripsUnidadDispensa_id;ripsUnidadMedida_id;tipoHonorario_id;cantidadUvr;ripsUnidadUpr_id;requiereAutorizacion
31895;TROSIFEN 200 MG. TABLETAS;TROSIFEN 200 MG. TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927356-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"BLISTER PVC TRANSPARENTE  ALUMINIO POR 6 TABLETAS, EN CAJA POR 12 TABLETAS";10/23/2024;10/23/2024;INVIMA 2002M-0001395;2;1;1;1;1;1;1;0;1;N
31896;SERTRALINA 50 MG TABLETAS;SERTRALINA 50 MG TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927348-6;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;BLISTER PVC  ALUMINIO EN CAJA POR 100 TABLETAS;10/23/2024;10/23/2024;INVIMA 2002M-0001170;2;1;1;1;1;1;1;0;1;N
31897;GASTROFULL SUSPENSION;GASTROFULL SUSPENSION;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927354-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO DE POLIETILENO DE ALTA DENSIDAD  POR 350 ML;10/23/2024;10/23/2024;INVIMA 2012M-0001162-R1;2;1;1;1;1;1;1;0;1;N
31898;TROSIFEN 200 MG. TABLETAS;TROSIFEN 200 MG. TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927356-6;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"BLISTER PVC TRANSPARENTE  ALUMINIO POR 10 TABLETAS, EN CAJA POR 60 TABLETAS";10/23/2024;10/23/2024;INVIMA 2002M-0001395;2;1;1;1;1;1;1;0;1;N
31899;TROSIFEN 200 MG. TABLETAS;TROSIFEN 200 MG. TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927356-8;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"BLISTER PVC TRANSPARENTE  ALUMINIO POR 10 TABLETAS, EN CAJA POR 250 TABLETAS";10/23/2024;10/23/2024;INVIMA 2002M-0001395;2;1;1;1;1;1;1;0;1;N
31900;"ROVAMICINA 3,000,000 UI";"ROVAMICINA 3,000,000 UI";0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19925930-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;ESTUCHE POR 20 TABLETAS EMPACADOS EN BLISTER  PVCALUMINIO.;10/23/2024;10/23/2024;INVIMA 2012M-0001257-R1;2;1;1;1;1;1;1;0;1;N
31901;RELASEZ 50 MG TABLETAS.;RELASEZ 50 MG TABLETAS.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927366-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA PLEGADIZA CON 10 TABLETAS EN BLISTER PVCALUMINIO POR 10 TABLETAS.;10/23/2024;10/23/2024;INVIMA 2012M-0001139-R1;2;1;1;1;1;1;1;0;1;N
31902;CEBION LIGHT  TABLETAS MASTICABLES;CEBION LIGHT  TABLETAS MASTICABLES;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927412-5;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA DISPENSADORA POR 144 TABLETAS EN 12 BOLSAS POR 12 TABLETAS CADA BOLSA.;10/23/2024;10/23/2024;INVIMA 2002M-0001152;2;1;1;1;1;1;1;0;1;N
31903;CEBION LIGHT  TABLETAS MASTICABLES;CEBION LIGHT  TABLETAS MASTICABLES;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927412-7;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;MUESTRA MEDICA FOIL DE ALUMINIO X 4 TABLETAS;10/23/2024;10/23/2024;INVIMA 2002M-0001152;2;1;1;1;1;1;1;0;1;N
31904;DEFLACORT TABLETAS 6 MG;DEFLACORT TABLETAS 6 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927282-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJAS CON 30 TABLETAS EN BLISTERES DE PVC-ALUMINIO POR 10 TABLETAS CADA UNO.;10/23/2024;10/23/2024;INVIMA 2002M-0001151;2;1;1;1;1;1;1;0;1;N
31905;"HIDROXICINA 0,25% SOLUCION ORAL.";"HIDROXICINA 0,25% SOLUCION ORAL.";0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927347-6;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO PEAD BLANCO POR 120  ML;10/23/2024;10/23/2024;INVIMA 2012M-0001138-R1;2;1;1;1;1;1;1;0;1;N
31906;PIRE- FEN 200 MG TABLETAS.;PIRE- FEN 200 MG TABLETAS.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927365-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA PLEGADIZA CON 250 TABLETAS EN BLISTER PVCALUMINIO POR 10 TABLETAS CU - PRESENTACIAN HOSPITALARIA.;10/23/2024;10/23/2024;INVIMA 2002M-0001372;2;1;1;1;1;1;1;0;1;N
31907;BUTLER G.U.M. PASTA DENTAL CON FLUORURO PARA DIENTES SENSIBLES;BUTLER G.U.M. PASTA DENTAL CON FLUORURO PARA DIENTES SENSIBLES;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927206-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA CON UN TUBO EN ESTRUCTURA LAMINADA 1004 CON RECUBRIMIENTO DE BARNIZ X 12. 5 ML.;10/23/2024;10/23/2024;INVIMA 2002M-0001159;2;1;1;1;1;1;1;0;1;N
31908;SERTRALINA 50 MG TABLETAS;SERTRALINA 50 MG TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927348-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;BLISTER PVC  ALUMINIO EN CAJA POR 30 TABLETAS;10/23/2024;10/23/2024;INVIMA 2002M-0001170;2;1;1;1;1;1;1;0;1;N
31909;EFARVID 200 MG. CaPSULAS;EFARVID 200 MG. CaPSULAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927358-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJAS CON 42 CaPSULAS EN BLISTERES DE PVCPVDC- ALUMINIO POR 6 CuPSULAS CADA BLISTER.;10/23/2024;10/23/2024;INVIMA 2002M-0001148;2;1;1;1;1;1;1;0;1;N
31910;RELASEZ 50 MG TABLETAS.;RELASEZ 50 MG TABLETAS.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927366-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA PLEGADIZA CON 20 TABLETAS EN BLISTER PVCALUMINIO POR 10 TABLETAS CU.;10/23/2024;10/23/2024;INVIMA 2012M-0001139-R1;2;1;1;1;1;1;1;0;1;N
31911;DICLOTEC 50 MG TABLETAS RECUBIERTAS;DICLOTEC 50 MG TABLETAS RECUBIERTAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927400-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA PLEGADIZA X 10 TABLETAS RECUBIERTAS EN BLISTER DE P. V. C. ALUMINIO X 10 TABLETAS.;10/23/2024;10/23/2024;INVIMA 2002M-0001158;2;1;1;1;1;1;1;0;1;N
31912;DEFLACORT TABLETAS 6 MG;DEFLACORT TABLETAS 6 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927282-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJAS CON 10 TABLETAS EN BLISTERES DE PVC-ALUMINIO POR 10 TABLETAS.;10/23/2024;10/23/2024;INVIMA 2002M-0001151;2;1;1;1;1;1;1;0;1;N
31913;"INDOLGIN (R) 0,25% JARABE.";"INDOLGIN (R) 0,25% JARABE.";0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927364-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO DE POLIETILENO DE ALTA DENSIDAD POR 100 ML.;10/23/2024;10/23/2024;INVIMA 2012M-0001136-R1;2;1;1;1;1;1;1;0;1;N
31914;DIOVAN 40 MG TABLETAS RECUBIERTAS;DIOVAN 40 MG TABLETAS RECUBIERTAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927736-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;MUESTRA MEDICA CAJA POR 14 TABLETAS;10/23/2024;10/23/2024;INVIMA 2021M-0001300-R2;2;1;1;1;1;1;1;0;1;N
31915;EFARVID 200 MG. CaPSULAS;EFARVID 200 MG. CaPSULAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927358-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJAS CON 90 CaPSULAS EN BLISTERES DE PVCPVDC- ALUMINIO POR 6 CuPSULAS CADA BLISTER.;10/23/2024;10/23/2024;INVIMA 2002M-0001148;2;1;1;1;1;1;1;0;1;N
31916;CEBION LIGHT  TABLETAS MASTICABLES;CEBION LIGHT  TABLETAS MASTICABLES;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927412-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA DISPENSADORA POR 30 TABLETAS EN TIRAS POR 10 TABLETAS.;10/23/2024;10/23/2024;INVIMA 2002M-0001152;2;1;1;1;1;1;1;0;1;N
31917;PIRE- FEN 200 MG TABLETAS.;PIRE- FEN 200 MG TABLETAS.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927365-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA PLEGADIZA CON 10 TABLETAS EN BLISTER PVCALUMINIO POR 10 TABLETAS CU.;10/23/2024;10/23/2024;INVIMA 2002M-0001372;2;1;1;1;1;1;1;0;1;N
31918;DICLOTEC 50 MG TABLETAS RECUBIERTAS;DICLOTEC 50 MG TABLETAS RECUBIERTAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927400-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA PLEGADIZA X 50 TABLETAS RECUBIERTAS EN BLISTER DE P. V. C. ALUMINIO X 10 TABLETAS.;10/23/2024;10/23/2024;INVIMA 2002M-0001158;2;1;1;1;1;1;1;0;1;N
31919;DOLICOX 500 MG TABLETAS;DOLICOX 500 MG TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927360-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 250 TABLETAS EN BLISTER PVCALUMINIO;10/23/2024;10/23/2024;INVIMA 2018M-0001163-R2;2;1;1;1;1;1;1;0;1;N
31920;ETHOMID;ETHOMID;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927444-10;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA DE CARToN CON 75 TIRAS DE ALUMINIO X 10 TABLETAS  USO INSTITUCIONAL.;10/23/2024;10/23/2024;INVIMA 2012M-0001530-R1;2;1;1;1;1;1;1;0;1;N
31921;ETHOMID;ETHOMID;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927444-5;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA DE CARToN CON 10 TIRAS DE ALUMINIO X 10 TABLETAS .;10/23/2024;10/23/2024;INVIMA 2012M-0001530-R1;2;1;1;1;1;1;1;0;1;N
31922;RIFAMPICINA 300MG+ISONIAZIDA 150MG;RIFAMPICINA 300MG+ISONIAZIDA 150MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927445-12;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;PRESENTACIONES INSTITUCIONALES: CAJA POR 1000 TABLETAS EN BLISTER PVC AMBARALUMINIO.;10/23/2024;10/23/2024;INVIMA 2002M-0001352;2;1;1;1;1;1;1;0;1;N
31984;NENEGAX GOTAS;NENEGAX GOTAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927521-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO X 20 ML;10/23/2024;10/23/2024;INVIMA 2002M-0001223;2;1;1;1;1;1;1;0;1;N
31923;CLACTIREL POLVO PARA SUSPENSION 250 MG5ML;CLACTIREL POLVO PARA SUSPENSION 250 MG5ML;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927246-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA CON FRASCO POR 40 G. PARA RECONSTITUIR A 50 ML.;10/23/2024;10/23/2024;INVIMA 2002M-0001142;2;1;1;1;1;1;1;0;1;N
31924;BEXTRA (R) 40 MG TABLETAS RECUBIERTAS;BEXTRA (R) 40 MG TABLETAS RECUBIERTAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927404-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;MUESTRA MEDICA: CAJA POR 2 TABLETAS EN BLISTER PVCALUMINIO;10/23/2024;10/23/2024;INVIMA 2002M-0001441;2;1;1;1;1;1;1;0;1;N
31925;DICLOTEC 50 MG TABLETAS RECUBIERTAS;DICLOTEC 50 MG TABLETAS RECUBIERTAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927400-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA PLEGADIZA X 30 TABLETAS RECUBIERTAS EN BLISTER DE P. V. C. ALUMINIO X 10 TABLETAS.;10/23/2024;10/23/2024;INVIMA 2002M-0001158;2;1;1;1;1;1;1;0;1;N
31926;GLUCOMET 4 MG COMPRIMIDOS;GLUCOMET 4 MG COMPRIMIDOS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927199-5;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 30 TABLETAS EN BLISTER PVC-PE.PVDCALUMINIO POR 10 TABLETAS CADA UNO.;10/23/2024;10/23/2024;INVIMA 2012M-0001130-R1;2;1;1;1;1;1;1;0;1;N
31927;SERTRALINA 50 MG TABLETAS;SERTRALINA 50 MG TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927348-7;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;BLISTER PVC  ALUMINIO EN CAJA POR 250 TABLETAS;10/23/2024;10/23/2024;INVIMA 2002M-0001170;2;1;1;1;1;1;1;0;1;N
31928;INDINAVIR 400 MG CaPSULAS;INDINAVIR 400 MG CaPSULAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927351-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCOS DE POLIETILENO DE ALTA DENSIDAD CON 90 CuPSULAS CADA FRASCO.;10/23/2024;10/23/2024;INVIMA 2002M-0001147;2;1;1;1;1;1;1;0;1;N
31929;GASTROFULL SUSPENSION;GASTROFULL SUSPENSION;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927354-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO DE POLIETILENO DE ALTA DENSIDAD  POR 150 ML;10/23/2024;10/23/2024;INVIMA 2012M-0001162-R1;2;1;1;1;1;1;1;0;1;N
31930;DOLICOX 500 MG TABLETAS;DOLICOX 500 MG TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927360-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 100 TABLETAS EN BLISTER PVCALUMINIO;10/23/2024;10/23/2024;INVIMA 2018M-0001163-R2;2;1;1;1;1;1;1;0;1;N
31931;ETHOMID;ETHOMID;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927444-11;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA DE CARToN CON 80 TIRAS DE ALUMINIO X 10 TABLETAS  USO INSTITUCIONAL.;10/23/2024;10/23/2024;INVIMA 2012M-0001530-R1;2;1;1;1;1;1;1;0;1;N
31932;ETHOMID;ETHOMID;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927444-18;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;PRESENTACIoN INSTITUCIONAL: CAJA DE CARToN MAULE CON 120 TIRAS DE ALUMINIO (CADA TIRA DE ALUMINIO CONTIENE 10 TABLETAS).;10/23/2024;10/23/2024;INVIMA 2012M-0001530-R1;2;1;1;1;1;1;1;0;1;N
31933;ETHOMID;ETHOMID;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927444-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA DE CARToN CON 5 TIRAS DE ALUMINIO X 10 TABLETAS .;10/23/2024;10/23/2024;INVIMA 2012M-0001530-R1;2;1;1;1;1;1;1;0;1;N
32203;VALTAN 40 MG;VALTAN 40 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19929381-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 7 CAPSULAS EN BLISTER PVCALUMINIO.;10/23/2024;10/23/2024;INVIMA 2002M-0001542;2;1;1;1;1;1;1;0;1;N
31934;RIFAMPICINA 300MG+ISONIAZIDA 150MG;RIFAMPICINA 300MG+ISONIAZIDA 150MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927445-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 30 TABLETAS EN BLISTER PVC AMBARALUMINIO.;10/23/2024;10/23/2024;INVIMA 2002M-0001352;2;1;1;1;1;1;1;0;1;N
31935;RIFAMPICINA 300MG+ISONIAZIDA 150MG;RIFAMPICINA 300MG+ISONIAZIDA 150MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927445-7;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;PRESENTACIONES INSTITUCIONALES: CAJA POR 300 TABLETAS EN BLISTER PVC AMBARALUMINIO.;10/23/2024;10/23/2024;INVIMA 2002M-0001352;2;1;1;1;1;1;1;0;1;N
31936;TROSIFEN 200 MG. TABLETAS;TROSIFEN 200 MG. TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927356-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"BLISTER PVC TRANSPARENTE  ALUMINIO POR 6 TABLETAS, EN CAJA POR 24 TABLETAS";10/23/2024;10/23/2024;INVIMA 2002M-0001395;2;1;1;1;1;1;1;0;1;N
31937;TROSIFEN 200 MG. TABLETAS;TROSIFEN 200 MG. TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927356-7;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"BLISTER PVC TRANSPARENTE  ALUMINIO POR 10 TABLETAS, EN CAJA POR 100 TABLETAS";10/23/2024;10/23/2024;INVIMA 2002M-0001395;2;1;1;1;1;1;1;0;1;N
31938;RELASEZ 50 MG TABLETAS.;RELASEZ 50 MG TABLETAS.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927366-5;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA PLEGADIZA CON 30 TABLETAS EN BLISTER PVCALUMINIO POR 10 TABLETAS CU.;10/23/2024;10/23/2024;INVIMA 2012M-0001139-R1;2;1;1;1;1;1;1;0;1;N
31973;STARCOMB;STARCOMB;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927530-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"BLISTER DE ALUMINIOPVC(INCOLORO, TRANSPARENTE). CAJA POR 30 TABLETAS";10/23/2024;10/23/2024;INVIMA 2002M-0001536;2;1;1;1;1;1;1;0;1;N
31939;ETHOMID;ETHOMID;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927444-17;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;PRESENTACIoN INSTITUCIONAL: CAJA DE CARToN MAULE CON 60 TIRAS DE ALUMINIO (CADA TIRA DE ALUMINIO CONTIENE 10 TABLETAS).;10/23/2024;10/23/2024;INVIMA 2012M-0001530-R1;2;1;1;1;1;1;1;0;1;N
31940;LACTEOL FORT SOBRES;LACTEOL FORT SOBRES;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927222-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"SOBRE POR 800 MG. ; CAJA PLEGADIZA EN CARTULINA POR 10 SOBRES.";10/23/2024;10/23/2024;INVIMA 2002M-0001628;2;1;1;1;1;1;1;0;1;N
31941;RELASEZ 50 MG TABLETAS.;RELASEZ 50 MG TABLETAS.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927366-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA PLEGADIZA CON 250 TABLETAS EN BLISTER PVCALUMINIO POR 10 TABLETAS CU - PRESENTACIAN HOSPITALARIA.;10/23/2024;10/23/2024;INVIMA 2012M-0001139-R1;2;1;1;1;1;1;1;0;1;N
31942;ETHOMID;ETHOMID;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927444-13;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA DE CARToN MAULE CON 20 TIRAS DE ALUMINIO (CADA TIRA DE ALUMINIO CONTIENE 10 TABLETAS).;10/23/2024;10/23/2024;INVIMA 2012M-0001530-R1;2;1;1;1;1;1;1;0;1;N
31943;ETHOMID;ETHOMID;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927444-16;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;PRESENTACIoN INSTITUCIONAL: CAJA DE CARToN MAULE CON 10 TIRAS DE ALUMINIO (CADA TIRA DE ALUMINIO CONTIENE 10 TABLETAS).;10/23/2024;10/23/2024;INVIMA 2012M-0001530-R1;2;1;1;1;1;1;1;0;1;N
31944;RIFAMPICINA 300MG+ISONIAZIDA 150MG;RIFAMPICINA 300MG+ISONIAZIDA 150MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927445-10;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;PRESENTACIONES INSTITUCIONALES: CAJA POR 750 TABLETAS EN BLISTER PVC AMBARALUMINIO.;10/23/2024;10/23/2024;INVIMA 2002M-0001352;2;1;1;1;1;1;1;0;1;N
31945;SOLONEX 100 MG TABLETAS;SOLONEX 100 MG TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927446-12;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;INSTITUCIONAL: CAJA X 1000 TABLETAS EN FOIL DE ALUMINIO X 10 TABLETAS;10/23/2024;10/23/2024;INVIMA 2022M-0001344-R2;2;1;1;1;1;1;1;0;1;N
